,ADD,ABD,ER,IR,EXT,FLEX,imb. ADD,imb. ABD,imb. ER,imb. IR,imb. EXT,imb. FLEX,obj_principal,obj_force,obj_imb,sum
0,0.9162037778565542,0.912779683805031,0.9983069179740895,0.9861921303443839,0.9404261265853091,0.9991649828047691,1.0005174853712353,0.9862201750809169,1.0360410177445045,0.9947553405385459,1.0014384987640095,0.9724454785143729,0.5,3.572625797874087,1.1248740606550474,5.1974998585291345
0,0.9886702758487049,0.8590115076855607,0.9964323850224435,0.6876687191691455,0.9717416706609244,0.970554930128406,1.0550404650229224,1.0,0.9936013195709429,0.9649155293036036,1.094618351749511,1.0,0.475677490234375,3.2027275514775457,2.0904065218998418,5.768811563611763
0,0.9722047355094308,0.9357027101593052,1.1224698409494065,1.0,0.9910704867979728,1.0,1.0215973386833361,1.0,1.0265534374387988,1.0,1.083969039681108,1.0,0.4876689910888672,5.616060407942605,0.16121794206396045,6.264947341095433
0,0.993456614751259,0.9098877870863697,0.9437011847020026,0.7013804316218083,1.022335970482349,1.0,1.1157409610949074,1.0,0.9997799176724889,1.0,0.9,1.0,0.6562232971191406,5.354676097672194,0.30009884768165784,6.3109982424729925
0,1.002691293370183,0.8571868641006356,0.9281688695483669,1.0,1.0607270289954418,1.0,1.0955658573322646,1.0,1.001758844427004,1.0,0.9549921777049653,0.9648345834211869,0.6562232971191406,4.880899860883807,1.0578179756664592,6.594941133669407
0,0.9124555348435269,0.7215699716766262,1.0337053543143235,1.0,1.0014304062425758,1.0,0.9245102645260493,0.9795887133135281,1.030863329286067,1.0,0.9845106372790955,1.0,0.5,5.326248888932636,0.9373622761603932,6.763611165093029
0,0.9789643150603751,0.9863806805660342,0.9,0.9434164562972429,0.9539567688835799,0.9990824586847247,0.9904167479208785,0.9412492242847781,1.0021149804265108,0.9664683335931671,1.08666866554703,1.0,0.475677490234375,4.785047097544212,1.9021632192695643,7.162887807048151
0,0.9,1.0,0.9707736808213706,1.0,0.9,1.0,0.9832133814465626,1.0,1.0200452657543975,1.0,0.9,1.0,0.6562232971191406,6.562804317030593,0.0,7.219027614149733
0,0.9713220074824709,1.0,1.0383211778042045,0.6521578576859872,0.9640023970693633,1.0,0.9,1.0,0.926585806736122,1.0,0.9,1.0,0.8342733383178711,6.475452534611101,0.08637591720607131,7.396101790135043
0,0.9926034351337908,0.9406978642083055,1.2047886630552311,1.0,0.9075891740990798,1.0,1.0069579974329685,1.0,0.9305055425569912,1.0,0.9919901787430477,1.0,0.6515560150146484,7.106076325849277,0.1486931768978463,7.906325517761772
0,1.0050981535063415,0.742329749070724,0.9847426987603168,0.4670177898116066,1.0825506451239029,0.9997178271429048,0.9930719936274865,0.5323584458035016,0.9771795281923292,1.0,1.0461767776839346,0.9849104980770735,0.4746742248535156,2.5214023858207733,6.564057640794966,9.560134251469254
