,ADD,ABD,ER,IR,EXT,FLEX,imb. ADD,imb. ABD,imb. ER,imb. IR,imb. EXT,imb. FLEX,obj_principal,obj_force,obj_imb,sum
0,1.0870008662190471,0.8619716655815962,1.0130839118430637,1.0,1.0298515078048442,1.0,1.214312958375233,1.0,0.9748828416814532,1.0,1.0816766855468418,1.0,0.46114444732666016,7.612246524245358,0.905423684099147,8.978814655671165
0,0.9982616447518968,1.0,1.0474074782111396,0.44055041348380863,0.9856079119358903,1.0,1.4007623132237144,1.0,0.9906332956329371,1.0,0.9675487201425146,1.0,0.43165111541748047,7.047905826063334,1.906071369210896,9.385628310691711
0,1.085422525654584,1.0,1.0431249970258523,1.0,1.0005429939320856,1.0,1.2235013430845347,1.0,0.9649353519349697,1.0,1.104534829707506,1.0,0.4151945114135742,9.004008190426736,0.0,9.41920270184031
0,0.9835430610682481,1.0,0.9792577354457548,0.5913020817185134,1.0584548585148335,0.9503251991133834,1.2401101938129748,0.9800012747299756,0.9570469086605982,0.980692796731892,0.9738480986608512,0.9839269376809502,0.4229145050048828,5.874264471790835,3.2221913504208746,9.519370327216592
0,1.05740509641097,0.7058214992494681,0.9917851886663163,1.0,1.0473546490617092,0.7729789960985913,1.156319826822565,1.0,0.9913434684478493,1.0,1.0475193391643853,1.0,0.4827709197998047,5.0816073615037,4.86032626861278,10.424704549916285
0,1.0021677161583868,0.8732513107887183,1.0233865778103355,0.9319968436927861,1.0059739251420443,0.8975257653007022,1.1070416371980534,0.8885190663974496,0.9934275759899487,0.9943808866313484,0.9718155860870655,0.8094935953045319,0.4556922912597656,2.7383066328853674,7.279492750070892,10.473491674216024
0,1.0006098230448999,1.0,0.9895047679325096,0.8815519518458061,1.2652370893802662,1.0,1.5,1.0,0.9801703951191306,1.0,1.0525410997764042,1.0,0.36308956146240234,9.78437902610113,0.40355813779672584,10.551026725360257
0,0.9835334405925508,1.0,0.9699114182889934,0.5427724890463009,1.1190553859547552,1.0,1.3545806613749019,1.0,0.9134683172470164,1.0,0.9708123035507757,1.0,0.392059326171875,9.111359213177542,1.5577958923367337,11.06121443168615
0,1.0368661514265256,0.7653325605859229,0.9939637670485855,1.0,1.0627933285910953,0.7971369720264546,1.1845583355940759,1.0,1.0001697766837079,0.9680329497488182,1.0294833650632156,0.8420240909018222,0.46114444732666016,4.366811000322837,6.573715518138431,11.401670965787929
0,1.054676970822711,0.6451596655356164,0.984647636599131,0.9424914843559258,1.0462146036090232,0.6877458863624161,1.1733973410502414,1.0,1.001870540935173,1.0,1.0313004573431444,1.0,0.32444095611572266,4.9142506402270705,6.554454471618918,11.793146067961711
