,ADD,ABD,ER,IR,EXT,FLEX,imb. ADD,imb. ABD,imb. ER,imb. IR,imb. EXT,imb. FLEX,obj_principal,obj_force,obj_imb,sum
0,0.9844086088473807,1.0,1.048934542838114,1.0,0.9604778847963775,1.0,1.0682704079343848,1.0,1.0099572252695215,1.0,0.9780707397817553,0.7708304993561589,0.563502311706543,4.051108232898347,0.20441340749690054,4.819023952101791
0,1.025208459025907,0.9697075215767283,1.0098263219691286,0.977488429150233,0.9821613235669164,0.9997515607346141,1.0326488302227643,0.796849955144875,0.9764064690063294,0.9747458956668391,1.0406718610847814,0.4475775615620048,0.6290321350097656,3.002329790560554,1.2479490005715685,4.879310926141888
0,1.0003671443143252,0.9200032453650904,1.0011650735602815,0.992302697925642,0.9473549260548978,1.0,1.0631588206279032,0.730674420079988,0.9917104796993488,0.9566987978579327,0.9766836444160119,0.282089616112513,0.5902109146118164,2.167915343600505,2.139643195972881,4.897769454185203
0,1.014905597727846,0.8398196285227867,1.022692951602648,0.9880255450706568,1.0021705662231513,0.9990803351534996,1.007773621640371,0.8555695365269966,0.9852297915430753,0.986349449349779,1.0119795798063422,0.3986555334636064,0.5523605346679688,1.825553818732951,2.615184265976735,4.993098619377655
0,0.994374142629605,0.9673023690003093,0.9994739357986305,0.9113700970099395,1.0025188792237818,1.0,1.0347976859508827,0.9050576479365394,0.9814000465143612,1.0,1.1429502336946906,0.7223663460380635,0.44303226470947266,3.7242768202838024,0.8796175620329992,5.046926647026274
0,1.0006647792246126,0.9088704126678661,0.9990876566082668,0.9874022089981446,0.9487971856031797,1.0,1.0619451706444196,0.7312873640188009,0.9917052621708513,0.9519952943504597,0.9770467236985098,0.2812310044377684,0.5902109146118164,2.129569029238716,2.330992950036312,5.050772893886844
0,1.0315443337558812,0.9737637432273993,1.0044191824029038,1.0,0.9653062209138495,1.0,0.9529252082040384,0.9792396229744308,0.9272149176799037,1.0,0.9593806486760246,0.5746553928709908,0.5246801376342773,4.511704109699282,0.6861561280525232,5.722540375386082
0,1.0088955800331287,0.9267748391637369,0.9539991689917408,1.0,1.0696199400292936,1.0,0.9924241716351383,1.0,0.9427711812294357,1.0,1.0480237947124256,0.7132275802465341,0.4315633773803711,4.559390969317733,1.0915921198849594,6.0825464665830635
0,1.0192352199913568,0.9113658040396447,1.000670370475996,0.9587017527814423,0.9948953613526224,0.9662601323455762,1.0409790639761962,0.761488710694589,0.9806022987117378,0.9478618168198871,1.052123639651253,0.45843268055162745,0.5135393142700195,2.6715031104167544,3.0035543297043206,6.188596754391094
0,1.0279612277607928,1.0,1.0429728363280584,1.0,0.9358320113218832,1.0,1.0546219417498683,0.9400821893502138,0.952989336350296,1.0,1.031745176794401,0.49373320524105585,0.5598011016845703,5.245020244540216,0.4726362495235076,6.277457595748293
0,1.0071684101521878,0.7392285625803106,1.004791364687404,1.0,0.9684329265697529,0.9786174313955528,1.0116622077536925,0.8746931372224799,0.9770732831812476,0.9753090421863971,1.00742394201654,0.43271326728029147,0.5246801376342773,1.4868296925762476,4.272007867588778,6.283517697799303
0,0.9896714938058203,0.7169570194207595,1.0382739390966917,1.0,1.023177812500081,1.0,0.9952301501855828,0.9199083743784466,0.9979157533569383,0.9897248443680253,0.9897490264048477,0.33846668628675086,0.4868307113647461,1.996243792468751,3.9608918402273185,6.443966344060815
0,1.0253955613213213,0.8222913731855414,0.9861415348886196,0.9986668019161058,1.0033700072017937,0.9828001411366671,0.9912296473089232,0.8125135863964241,0.9307520385814876,0.9930051471838508,0.9902269427103958,0.524817794939266,0.49709415435791016,3.06914652749863,2.9809473529188515,6.547188034775392
0,1.0836803409070568,1.0,1.0023012655519468,1.0,0.9931740424441868,1.0,1.0926503625341286,0.9648823177770615,0.9636186361012876,1.0,1.0422883368361415,0.44905960532935524,0.5257778167724609,5.7255526669306365,0.503767578949963,6.755098062653061
0,1.011668712903838,0.9227847913495748,0.9396261273781636,1.0,0.9988630549416617,1.0,1.032050470822787,0.9498156352271736,0.951942690736042,1.0,1.065490610403701,0.4362603344483861,0.4265871047973633,4.946441651667435,1.4018207433430208,6.774849499807819
0,0.9792283152178457,0.9379142165099628,1.0120303281790521,0.8251427413623584,1.0244524272715503,1.0,1.0276063320803699,0.7020407792984045,0.978329202771896,0.9179795081057016,1.0833980117715336,0.40339826625085135,0.5473842620849609,3.629719676302346,2.68418734454944,6.8612912829367465
0,0.9968975278073193,0.737590912360608,1.049209525111194,1.0,1.0071331236277583,1.0,0.9784574331885538,0.9227269466626059,1.005494840710219,0.9898530981284605,0.9715250887506933,0.31152526853908824,0.4868307113647461,2.6337991948613126,3.7470173191703684,6.867647225396427
0,1.010575683644279,0.9298065794664421,0.9179421294918082,0.9648414893948436,0.961906537573753,1.0,1.0383125393458754,0.8887081733518827,0.9518060715560566,1.0,0.982828562694134,0.5135796915065344,0.4149179458618164,5.166293829292825,1.363594542631038,6.944806317785679
0,1.0310905258460685,0.9966470553139186,1.005083147978974,1.0,0.9,1.0,0.9,0.9791093025538251,0.9276058018104808,1.0,0.9577851219385991,0.5767016974967933,0.5209789276123047,6.01314344718967,0.42318456203109844,6.957306936833072
0,1.0369572076272378,1.0,0.9229164154469174,0.9579114458386827,0.902822068211308,1.0,0.9938846948423383,0.8661785779278669,0.9625842063977574,1.0,0.9511584474542606,0.4905601917277923,0.4276618957519531,6.157838881570854,0.6084755613173167,7.193976338640123
0,1.0595985101042424,1.0,1.0240107326117358,1.0,0.9,1.0,1.0806794433763063,1.0,0.9658421869830557,1.0,1.0456146836704436,0.7993022675198265,0.702113151550293,6.3437616643616055,0.17901730927507778,7.224892125186976
