,ADD,ABD,ER,IR,EXT,FLEX,imb. ADD,imb. ABD,imb. ER,imb. IR,imb. EXT,imb. FLEX,obj_principal,obj_force,obj_imb,sum
0,1.0133278527236074,0.905259472834131,1.0101260568696964,1.0,1.038172877230462,1.0,0.9915085775475554,0.993241013679546,1.0024052739584182,1.0,1.0199991543896862,0.6690741228466719,0.5,1.2134146869589733,1.776988772791637,3.49040345975061
0,0.9571543136505374,1.0,0.9847286027344992,1.0,1.1384664292765156,0.9893474181589534,0.9947094904669452,1.0,1.023518285164573,1.0,1.0257335788077921,0.7455713380399664,0.43532848358154297,2.969218465314038,0.37905432487395874,3.78360127376954
0,1.0008759024686114,1.0,1.0094592379794443,1.0,1.0477586221902913,0.7580697228127029,1.0451770966448592,0.9749413059217826,1.0654354710566287,1.0,0.9598989366518212,0.9368636126233482,0.18175792694091797,2.157268070758127,1.4855903820448342,3.8246163797438792
0,0.9735186575736757,1.0,0.9786160616569117,1.0,1.1772413393150858,1.0,1.0091998976772212,1.0,1.0364948027843701,1.0,1.0427969321444577,1.0,0.3843870162963867,3.501855920583222,0.0,3.8862429368796088
0,1.0014277667299105,1.0,1.0359666189730825,1.0,1.0807189326144149,0.9789779365583492,1.1082716532480024,1.0,1.0630096251028724,1.0,0.9376177780351884,0.9683792765470809,0.16962337493896484,3.877708955956376,0.13921184938604533,4.186544180281386
0,0.9975221045392947,1.0,1.023421343669448,1.0,1.077456391831912,0.9382849524068048,1.1368757754582406,1.0,1.1156497494582747,1.0,0.9724549992251867,0.9932482416977523,0.3542146682739258,3.6911761715194795,0.29729780148409796,4.342688641277504
0,0.9822993298905662,1.0,0.9865679694256758,0.9537964684967652,1.111262033753776,0.9694579174444288,1.002573417495434,0.957872690936908,1.025722353673343,0.9663630734749039,1.0051881911746854,1.0,0.43532848358154297,1.8789465193642667,2.2947356641271073,4.609010667072917
0,0.9956515657808757,0.9418943822136974,0.9658860820666326,1.0,1.0119685834363028,0.7959972876321664,1.0216874466519237,1.0,1.0569287113582877,1.0,0.9503009585973324,0.785254283911862,0.17872238159179688,2.4391912214949962,2.0138433776454248,4.631756980732218
0,0.968144653966545,1.0,1.0331572461644731,1.0,1.034507042746044,0.7539276048104571,1.0201697666542586,1.0,1.043133012345617,1.0,0.9352578617871292,0.9709780008860147,0.23429489135742188,3.2547728317448836,1.1881152056148754,4.677182928717181
0,1.0042888217530737,0.812829893989722,1.0366682407014878,1.0,0.9876623621360092,0.9630947969286778,0.9711693265954351,1.0,0.9998251569202251,1.0,1.011201647074883,0.8575430570455307,0.4878654479980469,1.4654383005472624,2.8761947320220123,4.829498480567322
0,0.996688402251398,0.969550831927861,1.0069224236141188,0.9903169220584598,1.0862841561115761,0.9476110185817481,1.1577404937380291,0.9956066090053605,1.0847912721995456,0.9926386461505792,0.962878165731201,0.96902326811246,0.3663492202758789,3.4247565553414145,1.10682466633574,4.897930441953033
0,1.002029222608629,0.7905201749271893,1.0274776795078144,1.0,1.0044610514176355,0.9452481992015983,1.004183866188183,0.9466505961610538,1.0067880037569348,1.0,1.0001424445845206,0.8263222854139549,0.501096248626709,0.831149059948414,3.880892428210316,5.2131377367854395
0,0.9882955761145776,0.9929466360021091,0.9617173511889296,0.9962418155648993,1.0032095556789338,0.7923551734101529,1.0105813479299268,0.9003740664589184,0.9762269138859649,0.9820016066304108,0.9591494546179768,0.7682638574727998,0.20715713500976562,2.1112641562457357,3.0387362846927255,5.357157575948227
0,1.003265504282157,0.9096945626712197,1.0310000637465946,1.0,1.0671712836486937,0.9675286233652723,1.1185187847103657,0.994904765461092,1.0572774939525997,1.0,0.9368197367819264,0.8808020954714644,0.12907886505126953,3.729637129545627,1.5770248364111852,5.435740831008082
0,0.9986843935908745,0.901495749563644,1.0295087480096559,0.9838608838386713,1.063215557628969,0.8325755242435449,0.9672726207820058,0.942946747605363,1.0099718413258565,1.0,0.9966464883884019,0.6371309705298863,0.42319393157958984,1.6239253721684903,3.443376778081541,5.490496081829622
0,0.9943115584824266,0.8038706163283714,1.0044135392059443,1.0,1.0433626382830699,0.9868396302608529,1.0764733964020763,1.0,1.100730759045459,1.0,0.9993242171495705,0.7031653985579609,0.4151310920715332,2.018332108775008,3.08553614494537,5.5189993457919115
0,1.0165980812413986,0.9891824197803322,0.9251153197894822,0.996767153169748,1.0397849425625714,0.9986569651241096,1.2047160733988507,0.9966384987468542,0.9284488218509857,0.996767153169748,0.9560622400244636,0.9972079507804389,0.08977413177490234,5.317025489283067,0.33655977676856647,5.743359397826535
0,1.003987277446049,0.7541035942658882,0.9852048278512692,1.0,0.9702599714223941,1.0,1.0181645183448822,1.0,1.040694549380285,1.0,1.0170899182421096,0.5240667030536897,0.47980260848999023,1.4272098646883618,3.9256256128392835,5.832638086017635
0,0.9946529832708386,0.9545033738139861,0.9959562487061695,0.9975405968025435,1.0248064448701282,0.5,0.9996643563070803,0.9479929175428833,0.9817227056270903,0.9902111606424745,0.9492627554785942,0.7583653113550488,0.3344893455505371,1.3578164254492682,4.1554332679602135,5.847739038960019
0,0.9468548375440042,1.0,0.935853552317587,1.0,1.1268053295936737,0.884414414778548,1.0186839558510037,0.9627389094006956,1.0388470639495564,1.0,0.9491973399427124,0.8135423247402693,0.0481109619140625,4.8914169315766864,1.1872168212206657,6.126744714711415
0,0.9297134074530041,0.9990627626304274,0.9498979337388542,0.999476528472764,1.2,1.0,1.0536151297026488,0.9992226242041312,0.9788488835805907,0.9994102302086776,1.0767294662158509,0.9984632585152984,0.3016815185546875,5.996981962578294,0.04841808755677901,6.347081568689761
0,0.9978197989585654,0.7930845924745179,0.9975582669594925,0.9893646911789239,1.0442266565293243,0.97003834620623,1.076674221950838,0.9939671739594357,1.06719932347215,0.979382442827248,0.9821335695700836,0.7019915417323122,0.4151310920715332,1.8916538003033438,4.146813352470936,6.4535982448458125
0,1.0060002923118843,1.0,0.9518226085031355,1.0,1.0587132238334904,0.9459639658951112,1.164941461210251,0.8510993334406234,1.0344861045014508,1.0,0.9514194607703671,0.6340846285549796,0.07350635528564453,4.061160620702273,2.346555115685958,6.481222091673875
0,1.01630055674635,0.9981711875951798,0.9354842622531135,1.0,1.0557415452695431,0.9619419375955331,1.1777299269410215,0.8439506727298939,1.0238377311777613,1.0,0.9469612091725347,0.6839250425099228,0.025102615356445312,4.715707185296308,2.3097600322113525,7.050569832864106
0,0.9,1.0,0.9678491380597707,1.0,1.2248359958186938,1.0,0.9775774553625778,1.0,1.0698882045052995,1.0,1.0935104257256332,1.0,0.3625326156616211,6.80200001915617,0.0,7.164532634817791
0,1.0090941486768252,0.9767999493043699,0.956607263114126,0.9984182397701361,1.0623467420964288,0.9244123203493072,1.141753247954965,0.8046871572679736,1.0335589641375513,0.9982686671811363,0.946410902656293,0.6458874316524107,0.07350635528564453,3.9309639172151467,3.3245053790720154,7.328975651572806
0,0.9924356988150426,1.0,0.9829335079018678,1.0,1.3130061070472911,1.0,0.9172101223999686,1.0,1.1038683482076044,1.0,1.1666561685898085,1.0,0.3058032989501953,7.1718684263807555,0.0,7.477671725330951
0,1.0115056149294588,0.7221567549518226,0.9852428829770021,0.9961159491352459,1.010956883852538,0.9721210407369628,0.9858027426970137,0.8526151415218522,0.9880814943131586,0.9937105332866721,0.994979723026697,0.5119971401004142,0.4809393882751465,0.9632675931365021,6.350171815218094,7.7943787966297435
0,0.9916027880116491,0.8896753103552241,1.0037876306266267,0.9734936253052658,1.004829739703382,0.5,0.9893321401542359,0.9089807975752352,1.0264210562125506,0.9686641928774311,0.9881229767019866,0.7640416702766852,0.5596251487731934,0.7928819352123013,6.44602265663726,7.7985297406227545
