,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_delta_step,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
0,-0.6151433020175441,-0.5593914776471216,-0.0378359024991457,-0.6080605348558321,0.08104056952970673,-0.3501895855756565,0.3031197856872152,1,0.013382434844970703,0.004207788345977094,0.0013350486755371095,0.0001373663990711663,0.927521429885126,0.5785301747890208,3.4007358607182846e-08,0.09908896925302926,4,5,2,61,5.000602622085619e-07,0.30739212203894617,0.11522039032902583,0.5890900349534852,"{'colsample_bylevel': 0.927521429885126, 'colsample_bytree': 0.5785301747890208, 'gamma': 3.4007358607182846e-08, 'learning_rate': 0.09908896925302926, 'max_delta_step': 4, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 61, 'reg_alpha': 5.000602622085619e-07, 'reg_lambda': 0.30739212203894617, 'scale_pos_weight': 0.11522039032902583, 'subsample': 0.5890900349534852}"
1,-38.35046400581491,-19.755055989815283,-14.131306077890851,-26.053478443985576,-34.07532733334672,-26.37473523267764,8.981510231389572,1,0.006629657745361328,0.00028637612272387715,0.0010928630828857422,6.636014431941672e-05,0.5163015795520275,0.1852222330364833,4.254109626245851e-06,0.0156624682240151,6,1,3,88,2.9905520537880553e-05,16.354121536984227,141.0220599805859,0.6686139069160301,"{'colsample_bylevel': 0.5163015795520275, 'colsample_bytree': 0.1852222330364833, 'gamma': 4.254109626245851e-06, 'learning_rate': 0.0156624682240151, 'max_delta_step': 6, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 88, 'reg_alpha': 2.9905520537880553e-05, 'reg_lambda': 16.354121536984227, 'scale_pos_weight': 141.0220599805859, 'subsample': 0.6686139069160301}"
2,-0.7142818132531765,-0.34368132010211605,-0.24202930226599007,-0.9010414521806325,-0.011706613182160597,-0.4421693075260047,0.3183665864584689,1,0.014575052261352538,0.0008893427877490008,0.001382303237915039,0.00023585343408127107,0.42264338361926546,0.3781933091007664,1.215821046589251e-06,0.10510995996141595,10,8,1,91,4.060269101977162e-05,0.0023437289716698923,0.9098963995851657,0.291388029292557,"{'colsample_bylevel': 0.42264338361926546, 'colsample_bytree': 0.3781933091007664, 'gamma': 1.215821046589251e-06, 'learning_rate': 0.10510995996141595, 'max_delta_step': 10, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 91, 'reg_alpha': 4.060269101977162e-05, 'reg_lambda': 0.0023437289716698923, 'scale_pos_weight': 0.9098963995851657, 'subsample': 0.291388029292557}"
3,-0.21599984122499527,-1.9421057286554053,-0.16406980344623,-0.6739581025838153,-0.571971287764653,-0.7161046858188769,0.6535949025268527,1,0.008659267425537109,0.0001805347672869701,0.0011437416076660156,5.7956491677246963e-05,0.6978776922773136,0.3610560428953944,0.44596135364838446,0.32224721257727224,0,28,4,77,0.00274836366497419,5.274691974139639e-05,0.00013613064130270976,0.3973163329120242,"{'colsample_bylevel': 0.6978776922773136, 'colsample_bytree': 0.3610560428953944, 'gamma': 0.44596135364838446, 'learning_rate': 0.32224721257727224, 'max_delta_step': 0, 'max_depth': 28, 'min_child_weight': 4, 'n_estimators': 77, 'reg_alpha': 0.00274836366497419, 'reg_lambda': 5.274691974139639e-05, 'scale_pos_weight': 0.00013613064130270976, 'subsample': 0.3973163329120242}"
4,-0.8302990911748498,-0.53689364257272,0.07110470806402758,-1.1053265777965988,-0.3688963467279536,-0.5490471414876283,0.4010977390911597,1,0.07686171531677247,0.006201258854418534,0.001304960250854492,0.00011919980965114038,0.4501578445294471,0.9606083514391489,0.004136249992671682,0.4983293993749604,19,10,1,97,1.4073408083905341e-06,0.00010516746093614371,0.005869830940966989,0.9040710280339742,"{'colsample_bylevel': 0.4501578445294471, 'colsample_bytree': 0.9606083514391489, 'gamma': 0.004136249992671682, 'learning_rate': 0.4983293993749604, 'max_delta_step': 19, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 97, 'reg_alpha': 1.4073408083905341e-06, 'reg_lambda': 0.00010516746093614371, 'scale_pos_weight': 0.005869830940966989, 'subsample': 0.9040710280339742}"
5,-0.5354038145486133,-0.5230114279110369,-0.15650004949262541,-0.8032424624089369,-0.15178064886884424,-0.43279524571469963,0.24695134334996063,1,0.01744847297668457,0.0017007327024274224,0.0015357017517089843,0.00039732461286098685,0.3535746849743077,0.7799365348740366,1.4603280003769385e-05,0.11087108142980437,11,6,5,52,0.0020311729721466773,3.384400528529952e-09,0.6070687821761889,0.9902270484056769,"{'colsample_bylevel': 0.3535746849743077, 'colsample_bytree': 0.7799365348740366, 'gamma': 1.4603280003769385e-05, 'learning_rate': 0.11087108142980437, 'max_delta_step': 11, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 52, 'reg_alpha': 0.0020311729721466773, 'reg_lambda': 3.384400528529952e-09, 'scale_pos_weight': 0.6070687821761889, 'subsample': 0.9902270484056769}"
6,-66.11757765144651,-36.786108848893385,-25.69345107915095,-45.005571839618675,-61.2643696177252,-46.80460608349558,15.151349841803222,1,0.0056034564971923825,0.0006831711648106217,0.0011710166931152345,4.92798226494324e-05,0.16659142312920158,0.16149983086506278,2.2717146344175544e-08,0.011740846276159258,13,40,3,58,2.289623359576519e-06,0.2075676370454766,0.020441352291767925,0.6960253510473343,"{'colsample_bylevel': 0.16659142312920158, 'colsample_bytree': 0.16149983086506278, 'gamma': 2.2717146344175544e-08, 'learning_rate': 0.011740846276159258, 'max_delta_step': 13, 'max_depth': 40, 'min_child_weight': 3, 'n_estimators': 58, 'reg_alpha': 2.289623359576519e-06, 'reg_lambda': 0.2075676370454766, 'scale_pos_weight': 0.020441352291767925, 'subsample': 0.6960253510473343}"
7,-0.31626299776166733,-0.2420740846198539,0.19054819184349292,-0.871031290470597,-0.1921824455746246,-0.27947706387265103,0.33842774019726835,1,0.011832904815673829,0.002050720125501532,0.0012761592864990235,7.01985600676154e-05,0.7689257960705873,0.5794456994889997,2.0603888911789444e-05,0.10775316615411698,13,46,3,94,0.3723589649941055,0.024331341567320218,5.772553028917062,0.3370901571273661,"{'colsample_bylevel': 0.7689257960705873, 'colsample_bytree': 0.5794456994889997, 'gamma': 2.0603888911789444e-05, 'learning_rate': 0.10775316615411698, 'max_delta_step': 13, 'max_depth': 46, 'min_child_weight': 3, 'n_estimators': 94, 'reg_alpha': 0.3723589649941055, 'reg_lambda': 0.024331341567320218, 'scale_pos_weight': 5.772553028917062, 'subsample': 0.3370901571273661}"
8,-223.41717340323015,-249.62936758462186,-81.94227081435058,-637.4609879866756,-46.444451977921446,-245.1987443361287,206.5510074111069,1,0.008340072631835938,0.0016550784176689616,0.0011874675750732423,0.00012977468202874938,0.2741225832646775,0.9267228660206019,2.3298096733880702e-06,0.982588108460966,19,6,4,63,7.610249026123555e-08,4.0602929283804123e-07,4.774065287764013,0.16765413906410262,"{'colsample_bylevel': 0.2741225832646775, 'colsample_bytree': 0.9267228660206019, 'gamma': 2.3298096733880702e-06, 'learning_rate': 0.982588108460966, 'max_delta_step': 19, 'max_depth': 6, 'min_child_weight': 4, 'n_estimators': 63, 'reg_alpha': 7.610249026123555e-08, 'reg_lambda': 4.0602929283804123e-07, 'scale_pos_weight': 4.774065287764013, 'subsample': 0.16765413906410262}"
9,-0.34038953703872044,-0.8999786011474503,-0.19752062124206837,-0.014511879534075732,0.14691115643166586,-0.27006495225831945,0.35986035644776265,1,0.009604644775390626,0.0002438413193477121,0.0011827945709228516,8.586366337909917e-05,0.029917017369800604,0.14009536313570356,3.315898027382247e-09,0.17991078067020358,16,17,2,96,0.045559734799903426,1.4186353490606378,9.910257042857574e-05,0.5807539004708683,"{'colsample_bylevel': 0.029917017369800604, 'colsample_bytree': 0.14009536313570356, 'gamma': 3.315898027382247e-09, 'learning_rate': 0.17991078067020358, 'max_delta_step': 16, 'max_depth': 17, 'min_child_weight': 2, 'n_estimators': 96, 'reg_alpha': 0.045559734799903426, 'reg_lambda': 1.4186353490606378, 'scale_pos_weight': 9.910257042857574e-05, 'subsample': 0.5807539004708683}"
